Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
24 oz. Bowls Color,Color,Color,,e2d911b1-7a08-4fd9-903e-b688040de5a3,Language: en
24 Pack,Quantity,Quantity,,df9280b8-92e2-4a7c-836b-4586b2e32571,Language: unknown
25 Quart Color,Color,Color,,5fa55b28-f4ff-45b8-b5d9-df442f19ee5c,Language: en
"27"" Window Gasket Kits",Other,Other,,b5b5f9bd-7cc9-49ba-9cba-49b20c3e95fe,"Language: unknown; Ambiguous title, requires manual review"
"27"" Window Pack Size",Size,Size,,d9085bce-1a29-4b9b-b04f-7c01bdc65a36,Language: unknown
2nd - bib - color,Color,Color,,54bb2195-d855-47ad-8fbb-0923b76c19ed,Language: en
2nd Candle Color,Color,Color,,group_981,Language: en
2nd Candle Scent,Scent,Scent,,group_981,Language: en
2nd Fragrance Body Mist,Scent,Scent,,e9cfee43-b2e5-482a-9365-a15c37e1ee5a,Language: en
2nd Protein Flavor,Scent,Scent,,8feae090-4d9f-4a09-b1a2-54b12689c4b1,Language: unknown
2nd Shake,Other,Other,,group_982,"Language: unknown; Ambiguous title, requires manual review"
2nd Shake:,Other,Other,,group_982,"Language: unknown; Ambiguous title, requires manual review"
2ND TENNIS CHAIN,Hardware,Hardware,,group_826,Language: unknown
2ND TENNIS CHAIN LENGTH,Size,Size,,group_826,Language: unknown
2-PACK COLOGNE SET:,Other,Other,,5e00ce13-00ff-44f1-9b55-ce48183296ee,"Language: en; Ambiguous title, requires manual review"
2 piece color Blocked bralette with Cardigan (Tops),Color,Color,,a10054c2-bf23-4b92-86d6-1a551dadfbb3,Language: en
2-Tone Longline Top (Size),Size,Size,,aeb2f670-ea28-4527-a113-721bafdf585b,Language: unknown
2 Tone Smocked Shorts (Size),Size,Size,,group_983,Language: en
2 Tone Smocked Top (Size),Size,Size,,group_983,Language: en
2 yard piece/Roll,Other,Other,,9ee3329b-cd6c-4c7a-bba4-492613857fbe,"Language: unknown; Ambiguous title, requires manual review"
300g,Other,Other,,1baeb74c-4443-4fae-85f4-e6f1f4c874c4,"Language: unknown; Ambiguous title, requires manual review"
30ml,Other,Other,,17a5e007-c3d9-4dea-80b1-c21ea35d7807,"Language: unknown; Ambiguous title, requires manual review"
30 Serving Container,Other,Other,,56f37abf-c7f7-418e-a4f8-743eb2622b17,"Language: en; Ambiguous title, requires manual review"
310 Collagen,Other,Other,,b104cfa4-8700-4b39-8a7c-16b1f8a916db,"Language: unknown; Ambiguous title, requires manual review"
310 Greens,Other,Other,,3e3091e6-2fd7-4743-9041-238366d2f33d,"Language: unknown; Ambiguous title, requires manual review"
310 Vitamin C,Other,Other,,a3af854b-a790-49f9-9178-fa69d06a4038,"Language: unknown; Ambiguous title, requires manual review"
31X22X46 cm,Other,Other,,5b4acdf9-0f6c-49f8-afc8-542913f8d436,"Language: unknown; Ambiguous title, requires manual review"
32 oz TKWide Insulated Water Bottle with Twist Cap (Color),Color,Color,,group_758,Language: en
"32"" Shelf with Liner and Hardware",Hardware,Hardware,,0f8d5f20-add3-4a3b-b50e-274cfb129eb1,Language: en
"38"" Window Gasket Kits",Other,Other,,7ecd3d01-4df0-483e-83f1-fac2f733a58e,"Language: unknown; Ambiguous title, requires manual review"
"38"" Window Pack Size",Size,Size,,a724eab0-6150-4c95-a319-ac873c0d78f9,Language: unknown
3D Floral Lace Maxi Skirt (Size),Size,Size,,group_984,Language: unknown
3D Floral Lace Pant (Size),Size,Size,,271e5584-4b43-47da-8ed4-a81e23c7bb50,Language: unknown
3D Floral Maxi Skirt (Size),Size,Size,,group_984,Language: unknown
3 piece set,Other,Other,,group_109,"Language: unknown; Ambiguous title, requires manual review"
3rd - bib - color,Color,Color,,631e95cf-744f-47db-a655-7d401abd0846,Language: unknown
3rd Shake,Other,Other,,group_985,"Language: en; Ambiguous title, requires manual review"
3rd Shake:,Other,Other,,group_985,"Language: unknown; Ambiguous title, requires manual review"
3x6 Panel Lower Convoluted Foam,Other,Other,,4f5fa6b8-03a4-4b41-9f7a-9c3533056060,"Language: en; Ambiguous title, requires manual review"
3x6 Panel Upper Convoluted Foam,Other,Other,,fd47bb8b-4210-443b-ae8b-8d0e993cc7b1,"Language: en; Ambiguous title, requires manual review"
3XL,Other,Other,,53317d6f-f92b-4f57-9e7c-e2f8fb281609,"Language: unknown; Ambiguous title, requires manual review"
402 Shirt Blue,Color,Color,,d02a38e4-6412-452b-95e0-273de793bac4,Language: en
402 Shirt Cream,Other,Other,,7e734786-0b6d-4a53-8f48-51c2dda8fe55,"Language: en; Ambiguous title, requires manual review"
402 Shirt Pink,Other,Other,,c94f5343-4058-461f-8688-4e06e6cc6dda,"Language: unknown; Ambiguous title, requires manual review"
402 Shirt Pinstripe Rose Navy,Other,Other,,group_986,"Language: en; Ambiguous title, requires manual review"
402 Shirt Posy Navy,Other,Other,,group_987,"Language: en; Ambiguous title, requires manual review"
402 Shirt Rose Cream Brown,Other,Other,,group_988,"Language: en; Ambiguous title, requires manual review"
402 Trousers Blue,Color,Color,,3397b55a-86c6-4e0b-8001-c55eec569d40,Language: en
402 Trousers Cream,Other,Other,,e2c09a64-86fe-488a-a3f5-8d09fae60c92,"Language: en; Ambiguous title, requires manual review"
402 Trousers Pink,Other,Other,,013da965-8818-44a3-b6ac-8eeba77240d6,"Language: en; Ambiguous title, requires manual review"
402 Trousers Pinstripe Rose Navy,Other,Other,,group_986,"Language: en; Ambiguous title, requires manual review"
402 Trousers Posy Navy,Other,Other,,group_987,"Language: en; Ambiguous title, requires manual review"
402 Trousers Rose Cream Brown,Other,Other,,group_988,"Language: en; Ambiguous title, requires manual review"
40oz Blinged Stanley,Other,Other,,ccc64a41-edbe-436b-b555-c01a532bf0eb,"Language: unknown; Ambiguous title, requires manual review"
"44"" Shelf with Liner and Hardware",Hardware,Hardware,,b0512fa9-6514-4d28-9430-3b36033360fa,Language: en
"48"" Bow Window Gasket Kit Size",Size,Size,,9d7826b1-4b55-4c1f-a9fa-2186750b0e78,Language: unknown
"48"" Bow Window pack size",Size,Size,,28f14234-3ad5-48fa-bc2e-511140c464c5,Language: unknown
"4 Large Quarter Game Bags, 2 Large Boned-Out Game Bags",Other,Other,,group_978,"Language: unknown; Ambiguous title, requires manual review"
"4 Medium Quarter Game Bags, 2 Medium Boned-Out Game Bags",Other,Other,,group_978,"Language: unknown; Ambiguous title, requires manual review"
4OCEAN,Other,Other,,47268dfe-32c4-40ef-abf1-07710a609e56,"Language: unknown; Ambiguous title, requires manual review"
4-Pack: 10% OFF,Other,Other,,9053cf86-ed12-49f6-93ac-bb8ee38b0a77,"Language: unknown; Ambiguous title, requires manual review"
4 Sizes S to XL,Size,Size,,b2401576-c89e-475c-8805-c6df19a840e5,Language: en
"4 Small Quarter Game Bags, 2 Small Boned-Out Game Bags",Other,Other,,1f479b69-a81d-4d20-bd3f-307d3a12831d,"Language: en; Ambiguous title, requires manual review"
4-Step Abrasive & Polishing Sample Kit,Other,Other,,23a3c98f-d234-4485-8038-28e48ca570ee,"Language: en; Ambiguous title, requires manual review"
4' X 10' Folding Exercise Mat (Color),Color,Color,,c2d92c08-0b1d-484d-85dd-f9c45e099c85,Language: en
4x6 Panel Lower Convoluted Foam,Other,Other,,8df88993-ae75-4bbb-b41e-b086d42bc11f,"Language: en; Ambiguous title, requires manual review"
4x6 Panel Upper Convoluted Foam,Other,Other,,9fa3783d-4364-4e33-b7c6-36d37234469f,"Language: en; Ambiguous title, requires manual review"
5,Other,Other,,2ce82d69-e3f6-4782-b687-32021b505c79,"Language: unknown; Ambiguous title, requires manual review"
500ML Bottles,Other,Other,,1bd39340-544c-48c2-adf3-d5e23cb2ef0c,"Language: en; Ambiguous title, requires manual review"
509 Athlete,Other,Other,,a6597d33-734a-420e-b0e1-ea6653c57644,"Language: unknown; Ambiguous title, requires manual review"
50 inch dog bed insert,Other,Other,,38ab7899-1673-49d1-826b-a6a9e104ebaa,"Language: unknown; Ambiguous title, requires manual review"
50ML,Other,Other,,28d38acb-f0c6-471e-88cb-5dd5a2a08350,"Language: unknown; Ambiguous title, requires manual review"
50 mL Body Sprays,Other,Other,,d5dbfa9b-2a33-43b2-8f4e-f3efba57c0bf,"Language: unknown; Ambiguous title, requires manual review"
5.3mm Groovy Italian Chain Initial Necklace (Chain Length),Size,Size,,group_872,Language: en
5.3mm Groovy Italian Chain Initial Necklace (Letter),Hardware,Hardware,,group_872,Language: en
"56"" Shelf with Liner and Hardware",Hardware,Hardware,,f5d1d0f6-c30e-4c0e-ac21-66e8b40b3f5a,Language: en
"5"" Cycling Shorts - Black",Color,Color,,da86399b-0475-4e2a-ab3c-76a1eda17a33,Language: en
"5"" Cycling Shorts - Mauvelous",Other,Other,,ab4d4ecd-fc23-41a1-b8dd-07fa5b39a298,"Language: en; Ambiguous title, requires manual review"
5-hour ENERGY Ugly Christmas Sweater (Size),Size,Size,,034e8d46-6063-470e-b92d-24d978f6d01d,Language: en
5lb,Other,Other,,32af9ea8-a0dc-4449-a1dd-1ec2bfe25e0f,"Language: unknown; Ambiguous title, requires manual review"
5ml,Other,Other,,6bccd2a9-2cf2-4af8-bf72-7491f9851115,"Language: unknown; Ambiguous title, requires manual review"
5 Quarts,Other,Other,,794157d3-8dd3-47e5-b37a-c826471e7d5c,"Language: unknown; Ambiguous title, requires manual review"
"5 X-Large Quarter Game Bags, 2 Large Quarter Game Bags, 1 Medium Quarter Game Bags, 1 Large Boned-Out Game Bags",Other,Other,,group_978,"Language: unknown; Ambiguous title, requires manual review"
6,Other,Other,,068537b5-abab-4b12-9986-48f1ac7f7aea,"Language: unknown; Ambiguous title, requires manual review"
60ml,Other,Other,,cd87fff2-9031-4f6f-88e1-fd20577ba0ab,"Language: unknown; Ambiguous title, requires manual review"
6.17oz,Other,Other,,f2294798-5298-49bb-ab2c-ed9903284501,"Language: unknown; Ambiguous title, requires manual review"
65W GaN Charger,Other,Other,,group_989,"Language: unknown; Ambiguous title, requires manual review"
65W USB C GaN Charger,Other,Other,,group_989,"Language: en; Ambiguous title, requires manual review"
"66.75"" Per Pack",Quantity,Quantity,,b99ad2c5-a9eb-4b2a-ae5d-eddfb5fc7fc3,Language: unknown
6 cherry bings,Other,Other,,726ed6cc-f251-4207-8949-f878ef6c4922,"Language: en; Ambiguous title, requires manual review"
6D-2 Hair Extension,Other,Other,,1d18dcba-0f71-4364-91bb-ecb5c1415b7f,"Language: unknown; Ambiguous title, requires manual review"
6 MM TENNIS BRACELET LENGTH,Size,Size,,group_929,Language: en
6 Payments,Other,Other,,329568f0-b59a-4a22-b3df-d834b9bbce78,"Language: unknown; Ambiguous title, requires manual review"
"6"" Wooden Plant Labels — Size",Size,Size,,aed2df2e-b818-4fe1-bfc4-ac76434e8752,Language: unknown
75,Other,Other,,5b3016c6-5c18-49ad-bfe7-37047221d749,"Language: unknown; Ambiguous title, requires manual review"
75ml ,Other,Other,,group_990,"Language: unknown; Ambiguous title, requires manual review"
75ML,Other,Other,,group_990,"Language: unknown; Ambiguous title, requires manual review"
78X47X29cm(28 INC),Other,Other,,05d555fc-5d86-42d0-9d84-a77ae43239d7,"Language: unknown; Ambiguous title, requires manual review"
"7"" Lined Training Short (Size)",Size,Size,,9b4d1f55-38cd-466b-8296-41fbf2e4c98c,Language: en
88G Co2,Other,Other,,dc6e3d5c-c6e0-42f1-9606-5b4ba54c0edb,"Language: unknown; Ambiguous title, requires manual review"
8ML,Other,Other,,2f69ab70-e586-4a47-bebc-2be48fbc2a8b,"Language: unknown; Ambiguous title, requires manual review"
9' Foam Balance Beam (Color),Color,Color,,78c67d9a-df38-4b92-99d9-1e822628a394,Language: en
A,Other,Other,,81712a29-6ea8-4c82-b0dd-490322b82c03,"Language: unknown; Ambiguous title, requires manual review"
Abstract Appliqué Pant (Size),Size,Size,,700a08f5-3a2c-42f6-97c1-a6c5d6cba936,Language: unknown
Abstract Appliqué Tunic (Size),Size,Size,,f3bfc35c-c37a-470c-961f-2e7a28b4221a,Language: unknown
Abstract Draped Top (Size),Size,Size,,1e80e196-33f0-4e1f-acb9-a826155115fc,Language: en
Abstract Flared Pant (Bottom),Other,Other,,fb6fbe39-9bab-4452-9b74-6250099a33d0,"Language: en; Ambiguous title, requires manual review"
Abstract Floral Printed Pant (Size),Size,Size,,group_991,Language: en
Abstract Floral Printed Top (Size),Size,Size,,group_991,Language: en
Abstract Maxi Skirt (Bottom),Other,Other,,23e5669d-dfa8-4ae3-9601-2611f8e44b5a,"Language: en; Ambiguous title, requires manual review"
Abstract One Shoulder Top (Tops),Other,Other,,3606f804-0968-43a7-8eb6-ede96ae3793b,"Language: en; Ambiguous title, requires manual review"
Abstract Pleat Skirt (Bottom),Other,Other,,1ba8fb5e-32df-4f18-9bef-ba56bfba7778,"Language: en; Ambiguous title, requires manual review"
Abstract Pleat Top (Tops),Other,Other,,6fe371c3-3dc1-4803-847e-3e821e966081,"Language: en; Ambiguous title, requires manual review"
Abstract Print Shirt (Size),Size,Size,,e2e2031e-2b6c-4ab1-ab25-e4495cd12fbf,Language: unknown
Abstract Print Swim Shorts (Size),Size,Size,,c13ac177-f52e-4bcf-af38-fab7cd26031d,Language: en
AC,Other,Other,,82138f0c-285b-48ae-969e-1370ffe6bd2e,"Language: unknown; Ambiguous title, requires manual review"
Accent Clip Style,Style,Style,,da293d3b-3606-4e28-982b-0bfe9acd0cb6,Language: en
Accent Finish,Other,Other,,606c9aae-d894-4c7a-9252-d4ebaf198983,"Language: en; Ambiguous title, requires manual review"
Accent Pillow Fabric Colors,Material,Material,Color,a1fa801c-0aae-4677-9c7a-f99a19579c86,Language: en
Accent Shape,Style,Style,,5863846d-6b05-47a4-9ca4-283cde3d11a3,Language: en
Accent stone( M: moissanite D: diamond),Size,Size,,group_210,Language: unknown
Accent Stones,Other,Other,,group_474,"Language: en; Ambiguous title, requires manual review"
ACCENT STONES,Other,Other,,group_474,"Language: en; Ambiguous title, requires manual review"
Accent Thread Color,Color,Color,,f2eb7d6d-a2db-4284-8404-8f02fcbca6ab,Language: en
Accent white stone( M: moissanite D: diamond) ,Size,Size,,group_210,Language: en
Accent white stones ,Color,Color,,group_474,Language: en
Accesories,Other,Other,,904155c8-9b05-4741-831d-d407a3703b81,"Language: unknown; Ambiguous title, requires manual review"
Accessories Options,Other,Other,,group_660,"Language: en; Ambiguous title, requires manual review"
Accessory?,Other,Other,,group_992,"Language: en; Ambiguous title, requires manual review"
Accessory Color,Color,Color,,group_992,Language: en
Accessory ( Free ),Other,Other,,58d27e8a-45bb-4f89-8fa1-11fb09ccebf6,"Language: en; Ambiguous title, requires manual review"
ACCESSORY OPTION,Other,Other,,group_992,"Language: unknown; Ambiguous title, requires manual review"
Accessory Size,Size,Size,,group_992,Language: en
Accessory Size ,Size,Size,,group_992,Language: en
AC Power,Other,Other,,13b0804d-4a76-49ce-814c-433b791e2521,"Language: unknown; Ambiguous title, requires manual review"
Acrylic Bottom,Other,Other,,5b79bc23-5d21-49cc-a862-b01dc9de4c93,"Language: en; Ambiguous title, requires manual review"
Action-Power-Pieces,Other,Other,,d4d89215-0319-4762-8b3b-18c3df37edae,"Language: en; Ambiguous title, requires manual review"
Activity,Other,Other,,5d4c0904-42d6-4f7e-bf42-5e053dd6aab4,"Language: en; Ambiguous title, requires manual review"
Actual Color,Color,Color,,0473dcdf-1800-4a58-9060-3f048089f96e,Language: unknown
Actual weight(contain bottle),Other,Other,,204dee9f-a14b-4c8b-b595-2c4d1a9b6079,"Language: en; Ambiguous title, requires manual review"
Adabolic Flavor,Scent,Scent,,group_70,Language: unknown
Adapter Color,Color,Color,,group_391,Language: unknown
Adapter Finish,Other,Other,,1c5c1dbe-a96b-407a-8d81-7a3f553b8501,"Language: unknown; Ambiguous title, requires manual review"
Adapter Model,Other,Other,,51652000-f092-4e24-b98a-567a63999f36,"Language: unknown; Ambiguous title, requires manual review"
Add A Buttstock,Other,Other,,group_993,"Language: unknown; Ambiguous title, requires manual review"
Add A Floor Kit?,Other,Other,,group_31,"Language: en; Ambiguous title, requires manual review"
ADD A MAMMAL,Other,Other,,1be6486a-5383-4943-8dd0-df351e9228c7,"Language: unknown; Ambiguous title, requires manual review"
Add a monogram?,Letter,Letter,,group_316,Language: unknown
Add an additional tag?,Other,Other,,a0e5d64f-5f8b-4992-80ed-33bc2c788af9,"Language: unknown; Ambiguous title, requires manual review"
Add an extra pair of arms (2 arms total)? ,Quantity,Quantity,,7bb881cf-2bab-4836-85fe-782a4281898a,Language: en
Add An IcePod?,Other,Other,,1f155ede-fd3f-43dc-9247-32572564cbcd,"Language: unknown; Ambiguous title, requires manual review"
Add an Initial or Shape,Style,Style,,cb050456-3d1d-4770-a4c7-b83b382b5b38,Language: en
Add a Paddle Lock?,Other,Other,,33fe29c9-e7eb-4f28-82d6-aa3a70eaa1fa,"Language: unknown; Ambiguous title, requires manual review"
Add a Petite Mini Tag?,Other,Other,,eb2f8593-c1c2-439e-874a-ddbfb8876bcc,"Language: en; Ambiguous title, requires manual review"
ADD A RACK?,Other,Other,,cd52f744-ad03-4dc7-b186-e874c4eaa63f,"Language: unknown; Ambiguous title, requires manual review"
Add a Symbol,Other,Other,,group_195,"Language: unknown; Ambiguous title, requires manual review"
Add Bag?,Other,Other,,ce4ddaeb-0013-4422-9d94-05cbc080e130,"Language: unknown; Ambiguous title, requires manual review"
Add Bar Stools,Other,Other,,95d68a38-d04b-4092-936b-114a99c78738,"Language: unknown; Ambiguous title, requires manual review"
Add Bed option,Other,Other,,f2e77f98-90c8-4983-b679-debef73c8ab3,"Language: en; Ambiguous title, requires manual review"
Add Box,Other,Other,,3e193783-f593-4780-8fc1-72995c1b99b9,"Language: unknown; Ambiguous title, requires manual review"
Add Buttstock,Other,Other,,group_993,"Language: unknown; Ambiguous title, requires manual review"
Add Celliant® Infused Cover,Other,Other,,c1e5cce8-dc24-4c2a-a3bf-cf07137166c4,"Language: en; Ambiguous title, requires manual review"
Add Celliant Pillow Top Cover,Other,Other,,d0850400-5b23-455c-a160-1ac9eaaaf155,"Language: en; Ambiguous title, requires manual review"
ADD CROSS,Other,Other,,cab9bed4-5273-46cb-89e9-263e31b1cd6d,"Language: en; Ambiguous title, requires manual review"
Add Cushions option,Other,Other,,6bea6b71-0a1b-4db1-b629-c8b58b9377b0,"Language: en; Ambiguous title, requires manual review"
Add DIY Floor Kit,Other,Other,,group_31,"Language: unknown; Ambiguous title, requires manual review"
Added Mechanism,Other,Other,,d2375cc9-0efd-4b8b-812c-3a5cf143ccd5,"Language: en; Ambiguous title, requires manual review"
Add Grille Mesh,Other,Other,,58fac9f6-18e3-40df-862a-b4dc66eab27b,"Language: unknown; Ambiguous title, requires manual review"
Add Ice Trays?,Other,Other,,158da5f8-0243-4aa1-9062-b9f404a5ec7f,"Language: unknown; Ambiguous title, requires manual review"
Additional Attendee,Other,Other,,933e1826-4098-4039-bff4-34fd0e860cae,"Language: en; Ambiguous title, requires manual review"
additional basketball charm,Other,Other,,fcc33774-0a68-42c4-b491-5cd0a08dd509,"Language: en; Ambiguous title, requires manual review"
ADDITIONAL CAMS,Other,Other,,2078df4f-b9e3-4c66-b4bc-047be4e595af,"Language: unknown; Ambiguous title, requires manual review"
Additional Item,Other,Other,,c5123222-4a53-4bf4-b78f-95fcc3425119,"Language: en; Ambiguous title, requires manual review"
Additional Items,Other,Other,,f0bacc69-149c-42ab-9c70-3458cc090177,"Language: en; Ambiguous title, requires manual review"
Additional Options,Other,Other,,780384dc-9d59-4ae5-b6f7-bc729575fff4,"Language: en; Ambiguous title, requires manual review"
Additional RX,Other,Other,,2b34b635-55d5-4eb5-bf61-025f4f34c961,"Language: en; Ambiguous title, requires manual review"
